76,84,57
77,84,54
78,84,47
79,84,43
80,84,40
81,84,37
82,84,35
83,84,34
84,84,31
85,84,28
86,84,25
87,84,28
88,84,25
89,84,24
90,84,24
91,84,24
92,84,23
93,84,24
94,84,21
95,84,23
96,84,22
97,84,22
98,84,22
99,84,19
100,84,20
101,84,21
102,84,20
103,84,19
104,84,18
105,84,18
106,84,17
107,84,18
108,84,17
109,84,19
110,84,17
111,84,17
112,84,17
114,84,17
115,84,16
116,84,17
117,84,16
52,85,16
53,85,16
54,85,18
55,85,20
56,85,22
57,85,25
58,85,31
59,85,37
60,85,47
61,85,60
62,85,71
63,85,83
64,85,93
65,85,103
66,85,117
67,85,124
68,85,119
69,85,111
70,85,106
71,85,102
72,85,97
73,85,90
74,85,85
75,85,81
76,85,77
77,85,68
78,85,65
79,85,54
80,85,49
81,85,42
82,85,43
83,85,39
84,85,36
85,85,35
86,85,32
87,85,31
88,85,27
89,85,26
90,85,25
91,85,27
92,85,24
93,85,23
94,85,23
95,85,23
96,85,23
97,85,22
98,85,21
99,85,23
100,85,21
101,85,21
102,85,19
103,85,18
104,85,19
105,85,19
106,85,19
107,85,20
108,85,18
109,85,18
110,85,17
111,85,18
112,85,19
113,85,17
114,85,17
115,85,17
116,85,16
117,85,16
118,85,16
120,85,16
51,86,16
53,86,17
54,86,17
55,86,20
56,86,24
57,86,25
58,86,32
59,86,42
60,86,57
61,86,74
62,86,89
63,86,102
64,86,115
65,86,132
66,86,140
67,86,147
68,86,145
69,86,142
70,86,132
71,86,122
72,86,122
73,86,115
74,86,106
75,86,98
76,86,95
77,86,88
78,86,77
79,86,71
80,86,62
81,86,55
82,86,51
83,86,45
84,86,44
85,86,41
86,86,39
87,86,35
88,86,34
89,86,32
90,86,30
91,86,28
92,86,27
93,86,23
94,86,26
95,86,23
96,86,24
97,86,24
98,86,22
99,86,24
100,86,21
101,86,21
102,86,22
103,86,22
104,86,21
105,86,18
106,86,19
107,86,19
108,86,19
109,86,20
110,86,18
111,86,17
112,86,17
113,86,19
114,86,17
115,86,18
116,86,16
117,86,17
118,86,17
119,86,16
120,86,17
122,86,17
123,86,16
127,86,16
52,87,17
53,87,16
54,87,18
55,87,21
56,87,24
57,87,26
58,87,33
59,87,45
60,87,64
61,87,87
62,87,104
63,87,120
64,87,132
65,87,143
66,87,158
67,87,167
68,87,168
69,87,161
70,87,160
71,87,152
72,87,145
73,87,138
74,87,126
75,87,116
76,87,112
77,87,108
78,87,98
79,87,86
80,87,78
81,87,65
82,87,62
83,87,57
84,87,54
85,87,48
86,87,44
87,87,41
88,87,41
89,87,36
90,87,33
91,87,31
92,87,29
93,87,28
94,87,27
95,87,27
96,87,24
97,87,25
98,87,25
99,87,23
100,87,23
101,87,21
102,87,21
103,87,20
104,87,22
105,87,22
106,87,20
107,87,18
108,87,20
109,87,20
110,87,20
111,87,19
112,87,18
113,87,17
114,87,19
115,87,18
116,87,18
117,87,18
118,87,17
119,87,19
120,87,17
122,87,16
123,87,17
125,87,17
126,87,16
51,88,16
52,88,16
53,88,17
54,88,18
55,88,21
56,88,22
57,88,26
58,88,36
59,88,45
60,88,67
61,88,90
62,88,113
63,88,132
64,88,146
65,88,157
66,88,168
67,88,179
68,88,178
69,88,178
70,88,181
71,88,175
72,88,170
73,88,160
74,88,149
75,88,137
76,88,131
77,88,122
78,88,111
79,88,100
80,88,92
81,88,83
82,88,78
83,88,69
84,88,65
85,88,60
86,88,56
87,88,50
88,88,47
89,88,41
90,88,38
91,88,37
92,88,33
93,88,31
94,88,31
95,88,29
96,88,26
97,88,25
98,88,26
99,88,25
100,88,24
101,88,24
102,88,24
103,88,24
104,88,23
105,88,22
106,88,19
107,88,22
108,88,21
109,88,19
110,88,19
111,88,20
112,88,19
113,88,19
114,88,18
115,88,19
116,88,19
117,88,18
118,88,17
119,88,19
120,88,19
121,88,18
122,88,17
123,88,18
124,88,17
126,88,17
127,88,17
128,88,16
129,88,16
53,89,16
54,89,19
55,89,22
56,89,24
57,89,29
58,89,33
59,89,49
60,89,63
61,89,87
62,89,111
63,89,134
64,89,149
65,89,165
66,89,178
67,89,184
68,89,185
69,89,183
70,89,190
71,89,192
72,89,188
73,89,179
74,89,167
75,89,156
76,89,146
77,89,135
78,89,127
79,89,116
80,89,102
81,89,97
82,89,92
83,89,86
84,89,80
85,89,76
86,89,69
87,89,65
88,89,55
89,89,52
90,89,47
91,89,41
92,89,40
93,89,35
94,89,32
95,89,30
96,89,28
97,89,26
98,89,27
99,89,27
100,89,24
101,89,24
102,89,23
103,89,23
104,89,22
105,89,23
106,89,21
107,89,22
108,89,21
109,89,19
110,89,22
111,89,23
112,89,20
113,89,20
114,89,19
115,89,19
116,89,20
117,89,19
118,89,19
119,89,19
120,89,19
121,89,18
122,89,17
123,89,18
124,89,17
125,89,17
126,89,18
128,89,17
129,89,16
52,90,16
53,90,17
54,90,18
55,90,21
56,90,24
57,90,28
58,90,32
59,90,42
60,90,59
61,90,76
62,90,99
63,90,121
64,90,146
65,90,161
66,90,178
67,90,183
68,90,187
69,90,184
70,90,189
71,90,194
72,90,195
73,90,188
74,90,177
75,90,163
76,90,160
77,90,147
78,90,134
79,90,125
80,90,115
81,90,112
82,90,105
83,90,105
84,90,100
85,90,99
86,90,89
87,90,81
88,90,69
89,90,63
90,90,56
91,90,49
92,90,43
93,90,38
94,90,40
95,90,35
96,90,34
97,90,31
98,90,30
99,90,26
100,90,26
101,90,25
102,90,28
103,90,24
104,90,24
105,90,23
106,90,23
107,90,22
108,90,23
109,90,21
110,90,21
111,90,20
112,90,20
113,90,20
114,90,22
115,90,20
116,90,20
117,90,19
118,90,20
119,90,20
120,90,20
121,90,20
122,90,20
123,90,19
124,90,18
125,90,19
126,90,16
127,90,17
128,90,16
129,90,17
52,91,16
53,91,16
54,91,18
55,91,20
56,91,24
57,91,26
58,91,30
59,91,38
60,91,50
61,91,67
62,91,83
63,91,106
64,91,129
65,91,152
66,91,168
67,91,173
68,91,176
69,91,181
70,91,188
71,91,192
72,91,194
73,91,186
74,91,185
75,91,173
76,91,167
77,91,151
78,91,141
79,91,126
80,91,124
81,91,121
82,91,121
83,91,115
84,91,114
85,91,116
86,91,113
87,91,105
88,91,92
89,91,81
90,91,69
91,91,64
92,91,56
93,91,50
94,91,45
95,91,40
96,91,37
97,91,35
98,91,32
99,91,32
100,91,29
101,91,26
102,91,26
103,91,25
104,91,25
105,91,24
106,91,24
107,91,23
108,91,23
109,91,23
110,91,24
111,91,23
112,91,22
113,91,21
114,91,22
115,91,21
116,91,21
117,91,21
118,91,21
119,91,20
120,91,21
121,91,21
122,91,19
123,91,20
124,91,19
125,91,21
126,91,17
127,91,17
128,91,18
129,91,17
130,91,16
131,91,17
133,91,16
134,91,17
51,92,16
53,92,17
54,92,17
55,92,22
56,92,22
57,92,26
58,92,28
59,92,35
60,92,42
61,92,54
62,92,68
63,92,89
64,92,109
65,92,127
66,92,147
67,92,161
68,92,173
69,92,177
70,92,187
71,92,192
72,92,192
73,92,188
74,92,180
75,92,178
76,92,169
77,92,157
78,92,146
79,92,132
80,92,125
81,92,127
82,92,125
83,92,129
84,92,128
85,92,133
86,92,138
87,92,130
88,92,118
89,92,104
90,92,91
91,92,78
92,92,65
93,92,59
94,92,51
95,92,48
96,92,44
97,92,39
98,92,37
99,92,33
100,92,32
101,92,30
102,92,27
103,92,26
104,92,26
105,92,24
106,92,25
107,92,24
108,92,23
109,92,24
110,92,24
111,92,22
112,92,24
113,92,22
114,92,24
115,92,23
116,92,23
117,92,22
118,92,21
119,92,22
120,92,21
121,92,21
122,92,22
123,92,19
124,92,20
125,92,19
126,92,19
127,92,20
128,92,18
129,92,18
130,92,16
131,92,16
53,93,17
54,93,19
55,93,20
56,93,22
57,93,24
58,93,28
59,93,32
60,93,38
61,93,46
62,93,56
63,93,70
64,93,89
65,93,108
66,93,124
67,93,139
68,93,152
69,93,162
70,93,176
71,93,182
72,93,180
73,93,179
74,93,175
75,93,174
76,93,166
77,93,162
78,93,150
79,93,141
80,93,138
81,93,134
82,93,134
83,93,138
84,93,141
85,93,153
86,93,153
87,93,158
88,93,148
89,93,131
90,93,117
91,93,95
92,93,84
93,93,71
94,93,68
95,93,58
96,93,52
97,93,45
98,93,43
99,93,38
100,93,35
101,93,32
102,93,30
103,93,27
104,93,25
105,93,25
106,93,27
107,93,27
108,93,24
109,93,25
110,93,25
111,93,24
112,93,24
113,93,25
114,93,25
115,93,23
116,93,24
117,93,24
118,93,25
119,93,23
120,93,21
121,93,22
122,93,21
123,93,21
124,93,19
125,93,21
126,93,20
127,93,19
128,93,19
129,93,18
130,93,18
131,93,17
132,93,18
133,93,16
134,93,16
52,94,16
53,94,17
54,94,17
55,94,21
56,94,19
57,94,23
58,94,26
59,94,27
60,94,34
61,94,39
62,94,45
63,94,56
64,94,69
65,94,82
66,94,98
67,94,118
68,94,130
69,94,146
70,94,161
71,94,168
72,94,170
73,94,166
74,94,163
75,94,161
76,94,156
77,94,150
78,94,150
79,94,147
80,94,144
81,94,141
82,94,144
83,94,148
84,94,155
85,94,168
86,94,177
87,94,180
88,94,169
89,94,154
90,94,137
91,94,113
92,94,100
93,94,91
94,94,80
95,94,76
96,94,67
97,94,55
98,94,47
99,94,41
100,94,38
101,94,34
102,94,31
103,94,30
104,94,29
105,94,28
106,94,29
107,94,27
108,94,26
109,94,27
110,94,27
111,94,26
112,94,25
113,94,25
114,94,26
115,94,24
116,94,24
117,94,24
118,94,23
119,94,25
120,94,24
121,94,22
122,94,22
123,94,20
124,94,20
125,94,20
126,94,18
127,94,20
128,94,20
129,94,18
130,94,18
131,94,19
132,94,17
133,94,17
134,94,17
135,94,17
136,94,16
138,94,16
51,95,16
54,95,18
55,95,18
56,95,20
57,95,23
58,95,24
59,95,26
60,95,30
61,95,35
62,95,40
63,95,47
64,95,53
65,95,66
66,95,76
67,95,91
68,95,106
69,95,118
70,95,136
71,95,146
72,95,151
73,95,148
74,95,148
75,95,141
76,95,140
77,95,140
78,95,146
79,95,151
80,95,150
81,95,152
82,95,154
83,95,159
84,95,164
85,95,179
86,95,187
87,95,196
88,95,187
89,95,170
90,95,151
91,95,135
92,95,120
93,95,108
94,95,103
95,95,95
96,95,85
97,95,73
98,95,57
99,95,48
100,95,41
101,95,37
102,95,38
103,95,32
104,95,32
105,95,30
106,95,30
107,95,30
108,95,29
109,95,28
110,95,31
111,95,29
112,95,28
113,95,31
114,95,27
115,95,28
116,95,26
117,95,26
118,95,25
119,95,24
120,95,24
121,95,24
122,95,25
123,95,23
124,95,22
125,95,22
126,95,21
127,95,20
128,95,19
129,95,21
130,95,18
131,95,17
132,95,16
133,95,18
134,95,17
135,95,16
136,95,16
137,95,17
138,95,16
140,95,16
52,96,16
53,96,16
54,96,18
55,96,19
56,96,19
57,96,21
58,96,21
59,96,24
60,96,28
61,96,30
62,96,34
63,96,41
64,96,46
65,96,55
66,96,63
67,96,72
68,96,83
69,96,96
70,96,110
71,96,118
72,96,123
73,96,130
74,96,123
75,96,122
76,96,126
77,96,132
78,96,137
79,96,147
80,96,154
81,96,157
82,96,153
83,96,163
84,96,170
85,96,183
86,96,190
87,96,196
88,96,189
89,96,184
90,96,170
91,96,152
92,96,140
93,96,131
94,96,126
95,96,119
96,96,111
97,96,86
98,96,70
99,96,55
100,96,48
101,96,42
102,96,38
103,96,33
104,96,33
105,96,33
106,96,34
107,96,33
108,96,31
109,96,36
110,96,34
111,96,34
112,96,34
113,96,33
114,96,31
115,96,30
116,96,30
117,96,29
118,96,26
119,96,26
120,96,26
121,96,25
122,96,24
123,96,23
124,96,22
125,96,22
126,96,22
127,96,20
128,96,22
129,96,21
130,96,20
131,96,19
132,96,20
133,96,19
134,96,20
135,96,18
136,96,16
137,96,17
138,96,16
140,96,16
142,96,16
54,97,16
55,97,18
56,97,17
57,97,20
58,97,20
59,97,23
60,97,23
61,97,26
62,97,30
63,97,35
64,97,39
65,97,44
66,97,50
67,97,57
68,97,66
69,97,75
70,97,85
71,97,94
72,97,98
73,97,106
74,97,105
75,97,105
76,97,111
77,97,118
78,97,128
79,97,142
80,97,145
81,97,147
82,97,153
83,97,160
84,97,169
85,97,180
86,97,193
87,97,199
88,97,196
89,97,192
90,97,178
91,97,167
92,97,159
93,97,153
94,97,149
95,97,145
96,97,133
97,97,109
98,97,82
99,97,65
100,97,53
101,97,44
102,97,43
103,97,39
104,97,36
105,97,37
106,97,37
107,97,38
108,97,40
109,97,41
110,97,40
111,97,38
112,97,39
113,97,37
114,97,37
115,97,34
116,97,34
117,97,33
118,97,29
119,97,27
120,97,28
121,97,25
122,97,26
123,97,26
124,97,24
125,97,25
126,97,22
127,97,21
128,97,23
129,97,22
130,97,21
131,97,20
132,97,19
133,97,19
134,97,21
135,97,18
136,97,18
137,97,17
138,97,16
139,97,17
140,97,16
53,98,16
54,98,17
55,98,16
56,98,17
57,98,21
58,98,20
59,98,22
60,98,25
61,98,26
62,98,29
63,98,32
64,98,33
65,98,39
66,98,41
67,98,47
68,98,51
69,98,61
70,98,68
71,98,76
72,98,82
73,98,85
74,98,89
75,98,93
76,98,98
77,98,107
78,98,119
79,98,127
80,98,131
81,98,138
82,98,141
83,98,153
84,98,164
85,98,180
86,98,189
87,98,198
88,98,194
89,98,191
90,98,192
91,98,186
92,98,176
93,98,175
94,98,175
95,98,165
96,98,149
97,98,127
98,98,95
99,98,71
100,98,58
101,98,51
102,98,43
103,98,43
104,98,42
105,98,40
106,98,42
107,98,45
108,98,47
109,98,46
110,98,46
111,98,45
112,98,44
113,98,46
114,98,43
115,98,41
116,98,36
117,98,36
118,98,32
119,98,32
120,98,31
121,98,28
122,98,27
123,98,27
124,98,24
125,98,25
126,98,25
127,98,24
128,98,22
129,98,22
130,98,23
131,98,22
132,98,19
133,98,21
134,98,20
135,98,21
136,98,19
137,98,19
138,98,17
139,98,17
140,98,16
141,98,16
142,98,16
54,99,16
55,99,16
56,99,17
57,99,18
58,99,21
59,99,21
60,99,21
61,99,24
62,99,27
63,99,26
64,99,30
65,99,34
66,99,36
67,99,41
68,99,44
69,99,47
70,99,54
71,99,59
72,99,65
73,99,69
74,99,77
75,99,77
76,99,87
77,99,97
78,99,108
79,99,113
80,99,118
81,99,119
82,99,121
83,99,133
84,99,149
85,99,165
86,99,181
87,99,189
88,99,195
89,99,195
90,99,196
91,99,196
92,99,196
93,99,186
94,99,185
95,99,178
96,99,159
97,99,126
98,99,97
99,99,75
100,99,62
101,99,54
102,99,49
103,99,47
104,99,48
105,99,48
106,99,53
107,99,58
108,99,59
109,99,63
110,99,62
111,99,61
112,99,57
113,99,55
114,99,50
115,99,46
116,99,45
117,99,42
118,99,38
119,99,36
120,99,33
121,99,31
122,99,29
123,99,30
124,99,26
125,99,25
126,99,25
127,99,25
128,99,24
129,99,24
130,99,21
131,99,23
132,99,23
133,99,20
134,99,21
135,99,21
136,99,21
137,99,18
138,99,18
139,99,18
140,99,19
141,99,17
143,99,16
55,100,16
56,100,16
57,100,16
58,100,18
59,100,19
60,100,20
61,100,21
62,100,24
63,100,24
64,100,25
65,100,28
66,100,34
67,100,33
68,100,36
69,100,41
70,100,42
71,100,47
72,100,50
73,100,58
74,100,60
75,100,65
76,100,74
77,100,88
78,100,90
79,100,99
80,100,99
81,100,101
82,100,106
83,100,116
84,100,128
85,100,147
86,100,165
87,100,179
88,100,187
89,100,196
90,100,198
91,100,203
92,100,202
93,100,198
94,100,188
95,100,175
96,100,150
97,100,125
98,100,96
99,100,76
100,100,62
101,100,56
102,100,52
103,100,50
104,100,52
105,100,56
106,100,61
107,100,69
108,100,78
109,100,85
110,100,85
111,100,83
112,100,78
113,100,68
114,100,66
115,100,61
116,100,52
117,100,52
118,100,46
119,100,40
120,100,38
121,100,38
122,100,36
123,100,30
124,100,30
125,100,29
126,100,28
127,100,27
128,100,28
129,100,28
130,100,26
131,100,24
132,100,23
133,100,24
134,100,23
135,100,21
136,100,20
137,100,22
138,100,20
139,100,20
140,100,19
141,100,19
142,100,16
143,100,17
144,100,16
57,101,17
58,101,18
59,101,18
60,101,19
61,101,20
62,101,22
63,101,24
64,101,23
65,101,25
66,101,28
67,101,29
68,101,31
69,101,36
70,101,38
71,101,41
72,101,42
73,101,46
74,101,52
75,101,56
76,101,62
77,101,68
78,101,75
79,101,80
80,101,82
81,101,86
82,101,90
83,101,99
84,101,110
85,101,125
86,101,148
87,101,166
88,101,175
89,101,187
90,101,193
91,101,203
92,101,202
93,101,200
94,101,185
95,101,170
96,101,145
97,101,119
98,101,94
99,101,73
100,101,62
101,101,57
102,101,52
103,101,52
104,101,56
105,101,62
106,101,74
107,101,86
108,101,98
109,101,112
110,101,115
111,101,110
112,101,106
113,101,97
114,101,84
115,101,77
116,101,68
117,101,60
118,101,56
119,101,49
120,101,46
121,101,40
122,101,39
123,101,36
124,101,32
125,101,32
126,101,32
127,101,31
128,101,30
129,101,29
130,101,26
131,101,26
132,101,26
133,101,24
134,101,24
135,101,23
136,101,22
137,101,22
138,101,22
139,101,20
140,101,18
141,101,18
142,101,18
143,101,17
145,101,16
56,102,16
57,102,17
58,102,17
59,102,19
60,102,17
61,102,19
62,102,22
63,102,20
64,102,21
65,102,24
66,102,25
67,102,27
68,102,30
69,102,32
70,102,33
71,102,35
72,102,38
73,102,41
74,102,42
75,102,45
76,102,52
77,102,57
78,102,63
79,102,68
80,102,67
81,102,70
82,102,78
83,102,85
84,102,93
85,102,107
86,102,127
87,102,148
88,102,163
89,102,181
90,102,187
91,102,195
92,102,198
93,102,184
94,102,183
95,102,159
96,102,140
97,102,111
98,102,91
99,102,72
100,102,61
101,102,57
102,102,54
103,102,56
104,102,63
105,102,70
106,102,86
107,102,103
108,102,124
109,102,138
110,102,148
111,102,148
112,102,140
113,102,127
114,102,114
115,102,104
116,102,88
117,102,76
118,102,69
119,102,58
120,102,54
121,102,50
122,102,43
123,102,41
124,102,37
125,102,37
126,102,36
127,102,36
128,102,34
129,102,34
130,102,31
131,102,29
132,102,29
133,102,27
134,102,26
135,102,26
136,102,25
137,102,24
138,102,22
139,102,22
140,102,21
141,102,19
142,102,20
143,102,17
145,102,16
57,103,16
58,103,17
59,103,17
60,103,19
61,103,19
62,103,19
63,103,21
64,103,24
65,103,22
66,103,24
67,103,24
68,103,27
69,103,26
70,103,28
71,103,31
72,103,32
73,103,35
74,103,37
75,103,41
76,103,41
77,103,47
78,103,47
79,103,55
80,103,59
81,103,60
82,103,66
83,103,72
84,103,82
85,103,99
86,103,116
87,103,135
88,103,152
89,103,167
90,103,180
91,103,187
92,103,191
93,103,183
94,103,171
95,103,151
96,103,137
97,103,110
98,103,83
99,103,67
100,103,60
101,103,53
102,103,55
103,103,59
104,103,66
105,103,76
106,103,95
107,103,117
108,103,142
109,103,166
110,103,176
111,103,180
112,103,170
113,103,163
114,103,146
115,103,129
116,103,115
117,103,100
118,103,88
119,103,76
120,103,68
121,103,61
122,103,56
123,103,51
124,103,48
125,103,45
126,103,43
127,103,41
128,103,40
129,103,40
130,103,36
131,103,37
132,103,31
133,103,32
134,103,31
135,103,29
136,103,26
137,103,23
138,103,24
139,103,23
140,103,22
141,103,20
142,103,19
143,103,17
144,103,16
145,103,16
59,104,17
60,104,18
61,104,18
62,104,18
63,104,21
64,104,20
65,104,21
66,104,22
67,104,24
68,104,24
69,104,25
70,104,27
71,104,28
72,104,30
73,104,30
74,104,31
75,104,35
76,104,37
77,104,42
78,104,43
79,104,45
80,104,48
81,104,53
82,104,59
83,104,67
84,104,74
85,104,87
86,104,106
87,104,125
88,104,143
89,104,157
90,104,169
91,104,176
92,104,175
93,104,167
94,104,157
95,104,138
96,104,119
97,104,99
98,104,77
99,104,65
100,104,57
101,104,56
102,104,57
103,104,62
104,104,70
105,104,88
106,104,109
107,104,135
108,104,163
109,104,188
110,104,201
111,104,199
112,104,198
113,104,189
114,104,176
115,104,159
116,104,143
117,104,121
118,104,107
119,104,96
120,104,87
121,104,79
122,104,67
123,104,61
124,104,58
125,104,56
126,104,52
127,104,51
128,104,48
129,104,46
130,104,45
131,104,41
132,104,38
133,104,37
134,104,35
135,104,33
136,104,29
137,104,28
138,104,26
139,104,24
140,104,24
141,104,22
142,104,20
143,104,19
144,104,16
58,105,16
59,105,16
60,105,17
61,105,18
62,105,18
63,105,19
64,105,21
65,105,20
66,105,21
67,105,21
68,105,22
69,105,23
70,105,24
71,105,26
72,105,25
73,105,28
74,105,30
75,105,30
76,105,32
77,105,34
78,105,36
79,105,41
80,105,42
81,105,46
82,105,54
83,105,58
84,105,69
85,105,80
86,105,93
87,105,117
88,105,130
89,105,146
90,105,153
91,105,158
92,105,162
93,105,150
94,105,138
95,105,125
96,105,102
97,105,84
98,105,71
99,105,60
100,105,55
101,105,56
102,105,59
103,105,64
104,105,80
105,105,97
106,105,119
107,105,153
108,105,182
109,105,203
110,105,216
111,105,211
112,105,215
113,105,202
114,105,196
115,105,181
116,105,162
117,105,148
118,105,133
119,105,122
120,105,109
121,105,98
122,105,84
123,105,74
124,105,74
125,105,68
126,105,66
127,105,66
128,105,61
129,105,58
130,105,57
131,105,56
132,105,53
133,105,45
134,105,45
135,105,40
136,105,34
137,105,31
138,105,28
139,105,26
140,105,23
141,105,23
142,105,21
143,105,20
144,105,19
145,105,17
146,105,16
61,106,17
62,106,17
63,106,18
64,106,18
65,106,19
66,106,19
67,106,20
68,106,22
69,106,23
70,106,24
71,106,23
72,106,26
73,106,25
